,gene,freq,type,pam
45243,DNAJB9,4,RNA,Matched
45244,ETFA,6,RNA,Matched
45245,ETFB,2,RNA,Matched
45246,CDK12,4,RNA,Matched
45247,CDK13,4,RNA,Matched
45248,ADNP2,6,RNA,Matched
45249,CDK14,6,RNA,Matched
45250,CORT,3,RNA,Matched
45251,CDK15,3,RNA,Matched
45252,HTN1,1,RNA,Matched
45253,TMEM121,6,RNA,Matched
45254,CDK16,4,RNA,Matched
45255,CDK17,5,RNA,Matched
45256,HTN3,1,RNA,Matched
45257,TMEM123,4,RNA,Matched
45258,CDK18,4,RNA,Matched
45259,CDK19,5,RNA,Matched
45260,ENPEP,4,RNA,Matched
45261,TMEM125,3,RNA,Matched
45262,CDC42BPA,6,RNA,Matched
45263,PPIP5K1,5,RNA,Matched
45264,CDC42BPB,4,RNA,Matched
45265,GAP43,3,RNA,Matched
45266,TMEM127,3,RNA,Matched
45267,PPIP5K2,6,RNA,Matched
45268,NGRN,2,RNA,Matched
45269,THBD,2,RNA,Matched
45270,TMEM128,4,RNA,Matched
45271,TMEM129,4,RNA,Matched
45272,hsa-mir-216a,3,miRNA,Matched
45273,AKAP10,6,RNA,Matched
45274,ZDHHC11,1,RNA,Matched
45275,hsa-mir-216b,4,miRNA,Matched
45276,AKAP11,4,RNA,Matched
45277,CDC42BPG,3,RNA,Matched
45278,AKAP12,1,RNA,Matched
45279,ZDHHC12,4,RNA,Matched
45280,RAD54L2,3,RNA,Matched
45281,ZDHHC13,5,RNA,Matched
45282,AKAP13,3,RNA,Matched
45283,ZDHHC14,3,RNA,Matched
45284,ZDHHC15,6,RNA,Matched
45285,ZDHHC16,6,RNA,Matched
45286,LMBRD1,4,RNA,Matched
45287,ARFGEF1,6,RNA,Matched
45288,HIST4H4,3,RNA,Matched
45289,ARFGEF2,2,RNA,Matched
45290,ZDHHC17,5,RNA,Matched
45291,LMBRD2,2,RNA,Matched
45292,ZDHHC18,3,RNA,Matched
45293,CCAR1,5,RNA,Matched
45294,ZDHHC19,2,RNA,Matched
45295,CCAR2,4,RNA,Matched
45296,DNAJC1,5,RNA,Matched
45297,ACER1,3,RNA,Matched
45298,DNAJC2,6,RNA,Matched
45299,ACER2,4,RNA,Matched
45300,DNAJC3,6,RNA,Matched
45301,NXN,4,RNA,Matched
45302,ACER3,5,RNA,Matched
45303,DNAJC4,1,RNA,Matched
45304,DNAJC5,2,RNA,Matched
45305,DNAJC6,6,RNA,Matched
45306,DNAJC7,6,RNA,Matched
45307,CDK20,3,RNA,Matched
45308,DNAJC8,6,RNA,Matched
45309,DNAJC9,4,RNA,Matched
45310,LEAP2,4,RNA,Matched
45311,GMPR2,5,RNA,Matched
45312,LCA5,3,RNA,Matched
45313,CYP4F11,1,RNA,Matched
45314,CYP4F12,1,RNA,Matched
45315,TMEM130,1,RNA,Matched
45316,TMEM131,5,RNA,Matched
45317,TMEM133,2,RNA,Matched
45318,TMEM134,4,RNA,Matched
45319,C11orf1,3,RNA,Matched
45320,TMEM135,3,RNA,Matched
45321,TMEM136,6,RNA,Matched
45322,MAP3K10,2,RNA,Matched
45323,CWH43,2,RNA,Matched
45324,RASGEF1A,2,RNA,Matched
45325,MAP3K11,2,RNA,Matched
45326,TMEM138,5,RNA,Matched
45327,RASGEF1B,5,RNA,Matched
45328,MAP3K12,6,RNA,Matched
45329,CNTFR,5,RNA,Matched
45330,TMEM139,2,RNA,Matched
45331,RASGEF1C,4,RNA,Matched
45332,PRPF31,3,RNA,Matched
45333,MAP3K13,2,RNA,Matched
45334,ZDHHC20,5,RNA,Matched
45335,MAP3K14,5,RNA,Matched
45336,ZDHHC21,4,RNA,Matched
45337,ZDHHC22,4,RNA,Matched
45338,ZDHHC23,6,RNA,Matched
45339,ZDHHC24,3,RNA,Matched
45340,MAP3K19,3,RNA,Matched
45341,CEP170,3,RNA,Matched
45342,APOOL,3,RNA,Matched
45343,PRPF39,5,RNA,Matched
45344,MCUR1,4,RNA,Matched
45345,MAMLD1,2,RNA,Matched
45346,OR8D4,3,RNA,Matched
45347,ARMC10,2,RNA,Matched
45348,ARMC12,5,RNA,Matched
45349,LCAT,5,RNA,Matched
45350,TMEM140,1,RNA,Matched
45351,CYP4F22,5,RNA,Matched
45352,TMEM141,4,RNA,Matched
45353,NYX,2,RNA,Matched
45354,GLT1D1,1,RNA,Matched
45355,TMEM143,5,RNA,Matched
45356,TMEM144,4,RNA,Matched
45357,TMEM145,3,RNA,Matched
45358,TMEM147,5,RNA,Matched
45359,APC,6,RNA,Matched
45360,GPD1L,2,RNA,Matched
45361,ZBED6CL,1,RNA,Matched
45362,UQCC,3,RNA,Matched
45363,AGAP1,5,RNA,Matched
45364,AGAP2,3,RNA,Matched
45365,TMEM14A,4,RNA,Matched
45366,RHPN1,4,RNA,Matched
45367,TMEM14B,4,RNA,Matched
45368,RHPN2,3,RNA,Matched
45369,AGAP3,6,RNA,Matched
45370,TMEM14C,4,RNA,Matched
45371,AGAP4,3,RNA,Matched
45372,C13orf35,1,RNA,Matched
45373,AGAP5,4,RNA,Matched
45374,APP,2,RNA,Matched
45375,AGAP6,3,RNA,Matched
45376,AGAP7,3,RNA,Matched
45377,CYYR1,5,RNA,Matched
45378,AGAP8,3,RNA,Matched
45379,DCAF10,6,RNA,Matched
45380,AGAP9,3,RNA,Matched
45381,DCAF11,5,RNA,Matched
45382,YME1L1,2,RNA,Matched
45383,DCAF12,4,RNA,Matched
45384,PRPF4B,4,RNA,Matched
45385,CHSY1,3,RNA,Matched
45386,DCAF13,5,RNA,Matched
45387,PCDHA1,4,RNA,Matched
45388,PCDHA2,2,RNA,Matched
45389,CHSY3,5,RNA,Matched
45390,DCAF15,4,RNA,Matched
45391,PCDHA3,3,RNA,Matched
45392,DCAF16,5,RNA,Matched
45393,PCDHA4,2,RNA,Matched
45394,DCAF17,3,RNA,Matched
45395,PCDHA5,2,RNA,Matched
45396,PCDHA6,3,RNA,Matched
45397,CREB3L1,4,RNA,Matched
45398,PCDHA7,3,RNA,Matched
45399,CREB3L2,3,RNA,Matched
45400,DKK1,4,RNA,Matched
45401,PCDHA8,3,RNA,Matched
45402,CREB3L3,3,RNA,Matched
45403,PCDHA9,2,RNA,Matched
45404,TMEM154,5,RNA,Matched
45405,CREB3L4,3,RNA,Matched
45406,TMEM155,3,RNA,Matched
45407,OPTC,3,RNA,Matched
45408,DKK4,4,RNA,Matched
45409,MYL1,4,RNA,Matched
45410,11-Mar,4,RNA,Matched
45411,SLPI,1,RNA,Matched
45412,MYL2,3,RNA,Matched
45413,TMEM158,4,RNA,Matched
45414,PHGDH,5,RNA,Matched
45415,MYL3,3,RNA,Matched
45416,TMEM159,2,RNA,Matched
45417,MYL4,1,RNA,Matched
45418,hsa-mir-3155a,1,miRNA,Matched
45419,CBLB,6,RNA,Matched
45420,CBLC,1,RNA,Matched
45421,hsa-mir-3155b,1,miRNA,Matched
45422,hsa-mir-219b,4,miRNA,Matched
45423,THEG,3,RNA,Matched
45424,MYL6,6,RNA,Matched
45425,MYL7,4,RNA,Matched
45426,MYL9,5,RNA,Matched
45427,OPTN,1,RNA,Matched
45428,CEP192,3,RNA,Matched
45429,B2M,3,RNA,Matched
45430,SFT2D1,4,RNA,Matched
45431,SFT2D2,4,RNA,Matched
45432,C13orf45,1,RNA,Matched
45433,SFT2D3,1,RNA,Matched
45434,EHBP1,5,RNA,Matched
45435,DBNDD1,2,RNA,Matched
45436,AQR,4,RNA,Matched
45437,DBNDD2,4,RNA,Matched
45438,FAM110A,4,RNA,Matched
45439,SUPT20H,2,RNA,Matched
45440,FAM110B,2,RNA,Matched
45441,FAM110C,1,RNA,Matched
45442,PCDHB1,1,RNA,Matched
45443,FAM110D,4,RNA,Matched
45444,PCDHB2,2,RNA,Matched
45445,PCDHB3,6,RNA,Matched
45446,PCDHB4,3,RNA,Matched
45447,PCDHB5,1,RNA,Matched
45448,PCDHB6,2,RNA,Matched
45449,RD3L,4,RNA,Matched
45450,MYLK,4,RNA,Matched
45451,CLINT1,5,RNA,Matched
45452,PCDHB7,2,RNA,Matched
45453,PCDHB8,2,RNA,Matched
45454,TMEM163,5,RNA,Matched
45455,MLC1,1,RNA,Matched
45456,TMEM164,6,RNA,Matched
45457,STBD1,3,RNA,Matched
45458,PCDHB9,1,RNA,Matched
45459,HTR4,2,RNA,Matched
45460,TMEM165,2,RNA,Matched
45461,HTR6,1,RNA,Matched
45462,USP9X,6,RNA,Matched
45463,STON1,4,RNA,Matched
45464,HTR7,5,RNA,Matched
45465,USP9Y,4,RNA,Matched
45466,TMEM168,4,RNA,Matched
45467,STON2,4,RNA,Matched
45468,ARC,6,RNA,Matched
45469,TMEM169,2,RNA,Matched
45470,PLCB1,5,RNA,Matched
45471,NUB1,3,RNA,Matched
45472,PLCB2,4,RNA,Matched
45473,PLCB3,5,RNA,Matched
45474,NCSTN,3,RNA,Matched
45475,PLCB4,6,RNA,Matched
45476,OR51S1,2,RNA,Matched
45477,OR8G2,1,RNA,Matched
45478,PTTG1IP,2,RNA,Matched
45479,TDRD10,3,RNA,Matched
45480,PLK1,3,RNA,Matched
45481,FAM111A,3,RNA,Matched
45482,GMCL1,4,RNA,Matched
45483,TDRD12,2,RNA,Matched
45484,FAM111B,1,RNA,Matched
45485,PLK2,4,RNA,Matched
45486,TACC1,2,RNA,Matched
45487,PLK3,5,RNA,Matched
45488,TACC2,1,RNA,Matched
45489,PLK4,4,RNA,Matched
45490,TACC3,3,RNA,Matched
45491,PLK5,3,RNA,Matched
45492,ARX,5,RNA,Matched
45493,TRPC5OS,6,RNA,Matched
45494,TMEM171,3,RNA,Matched
45495,LY6G5B,2,RNA,Matched
45496,TMEM173,1,RNA,Matched
45497,LY6G5C,4,RNA,Matched
45498,CNGA1,3,RNA,Matched
45499,CNGA2,4,RNA,Matched
45500,TMEM175,2,RNA,Matched
45501,CNGA3,3,RNA,Matched
45502,CNGA4,2,RNA,Matched
45503,TMEM177,2,RNA,Matched
45504,TRAPPC1,4,RNA,Matched
45505,TRAPPC2,6,RNA,Matched
45506,TMEM179,4,RNA,Matched
45507,TRAPPC3,6,RNA,Matched
45508,CXCL1,3,RNA,Matched
45509,VLDLR,4,RNA,Matched
45510,TRAPPC4,4,RNA,Matched
45511,CXCL2,2,RNA,Matched
45512,TRAPPC5,3,RNA,Matched
45513,OCLM,1,RNA,Matched
45514,CXCL3,1,RNA,Matched
45515,HIF1A,6,RNA,Matched
45516,OCLN,5,RNA,Matched
45517,CXCL5,1,RNA,Matched
45518,TRAPPC8,5,RNA,Matched
45519,CXCL6,1,RNA,Matched
45520,TRAPPC9,5,RNA,Matched
45521,HYOU1,2,RNA,Matched
45522,ASL,2,RNA,Matched
45523,CXCL9,2,RNA,Matched
45524,OR51T1,1,RNA,Matched
45525,PHLPP1,2,RNA,Matched
45526,PHLPP2,2,RNA,Matched
45527,AMMECR1,5,RNA,Matched
45528,OR8H2,1,RNA,Matched
45529,ENDOD1,4,RNA,Matched
45530,SPDYE2B,3,RNA,Matched
45531,NFKBIA,3,RNA,Matched
45532,TMEM180,3,RNA,Matched
45533,NFKBIB,4,RNA,Matched
45534,TMEM181,3,RNA,Matched
45535,TMEM182,3,RNA,Matched
45536,NFKBID,4,RNA,Matched
45537,NFKBIE,2,RNA,Matched
45538,LY6G6C,4,RNA,Matched
45539,CALCOCO1,3,RNA,Matched
45540,CNGB1,1,RNA,Matched
45541,MYNN,5,RNA,Matched
45542,LY6G6D,3,RNA,Matched
45543,CALCOCO2,2,RNA,Matched
45544,SPDYE2L,2,RNA,Matched
45545,CNGB3,1,RNA,Matched
45546,TMEM186,1,RNA,Matched
45547,LY6G6F,5,RNA,Matched
45548,ANKAR,4,RNA,Matched
45549,PPP1R10,2,RNA,Matched
45550,TMEM189,2,RNA,Matched
45551,PPP1R11,6,RNA,Matched
45552,MYO6,5,RNA,Matched
45553,PLCD1,4,RNA,Matched
45554,IL9R_X,2,RNA,Matched
45555,IL9R_Y,2,RNA,Matched
45556,PLCD3,4,RNA,Matched
45557,MPRIP,4,RNA,Matched
45558,TRIAP1,3,RNA,Matched
45559,PPP1R17,4,RNA,Matched
45560,PLCD4,5,RNA,Matched
45561,PPP1R18,5,RNA,Matched
45562,PSMD10,5,RNA,Matched
45563,PSMD11,5,RNA,Matched
45564,ATM,4,RNA,Matched
45565,PSMD12,6,RNA,Matched
45566,PSMD13,4,RNA,Matched
45567,PSMD14,5,RNA,Matched
45568,MLEC,2,RNA,Matched
45569,BMPR1A,4,RNA,Matched
45570,GLUD1,3,RNA,Matched
45571,BMPR1B,5,RNA,Matched
45572,BTF3,4,RNA,Matched
45573,ATR,3,RNA,Matched
45574,PLLP,1,RNA,Matched
45575,NFKBIZ,2,RNA,Matched
45576,MYOC,1,RNA,Matched
45577,PPP1R1A,4,RNA,Matched
45578,PPP1R1B,5,RNA,Matched
45579,PPP1R1C,5,RNA,Matched
45580,MYOF,4,RNA,Matched
45581,ADAM2,3,RNA,Matched
45582,MYOG,4,RNA,Matched
45583,SARNP,5,RNA,Matched
45584,NUDC,5,RNA,Matched
45585,MRPS10,3,RNA,Matched
45586,ZHX1,4,RNA,Matched
45587,TMEM190,1,RNA,Matched
45588,ZHX2,2,RNA,Matched
45589,ADAM7,5,RNA,Matched
45590,ZHX3,2,RNA,Matched
45591,TMEM192,4,RNA,Matched
45592,MRPS12,2,RNA,Matched
45593,SKAP1,4,RNA,Matched
45594,PXDC1,3,RNA,Matched
45595,MLF1,3,RNA,Matched
45596,ADAM9,4,RNA,Matched
45597,SORCS1,3,RNA,Matched
45598,SKAP2,6,RNA,Matched
45599,NOTUM,4,RNA,Matched
45600,MRPS14,4,RNA,Matched
45601,MLF2,5,RNA,Matched
45602,CNTLN,4,RNA,Matched
45603,MRPS15,2,RNA,Matched
45604,SORCS2,1,RNA,Matched
45605,TMEM196,5,RNA,Matched
45606,SORCS3,3,RNA,Matched
45607,MRPS16,4,RNA,Matched
45608,DYNC1LI1,3,RNA,Matched
45609,MRPS17,2,RNA,Matched
45610,DYNC1LI2,4,RNA,Matched
45611,TMEM198,6,RNA,Matched
45612,TMEM199,5,RNA,Matched
45613,PPP1R21,4,RNA,Matched
45614,MYOT,3,RNA,Matched
45615,SLTM,2,RNA,Matched
45616,SLC26A10,3,RNA,Matched
45617,SYTL1,2,RNA,Matched
45618,SLC26A11,1,RNA,Matched
45619,PLCE1,2,RNA,Matched
45620,MKI67IP,3,RNA,Matched
45621,COPB1,5,RNA,Matched
45622,HIF3A,4,RNA,Matched
45623,SYTL2,1,RNA,Matched
45624,AUH,5,RNA,Matched
45625,CD164L2,3,RNA,Matched
45626,COPB2,6,RNA,Matched
45627,SYTL3,4,RNA,Matched
45628,AP5B1,3,RNA,Matched
45629,SYTL4,4,RNA,Matched
45630,PPP1R27,2,RNA,Matched
45631,GABPA,5,RNA,Matched
45632,SLU7,4,RNA,Matched
45633,ALG10,1,RNA,Matched
45634,OR8J1,1,RNA,Matched
45635,BTG1,4,RNA,Matched
45636,ALG11,3,RNA,Matched
45637,BTG2,2,RNA,Matched
45638,ALG12,3,RNA,Matched
45639,OR8J3,1,RNA,Matched
45640,TUT1,3,RNA,Matched
45641,BTG3,4,RNA,Matched
45642,ALG13,4,RNA,Matched
45643,BTG4,1,RNA,Matched
45644,ALG14,1,RNA,Matched
45645,TSGA10IP,4,RNA,Matched
45646,TCIRG1,3,RNA,Matched
45647,COMMD3-BMI1,6,RNA,Matched
45648,MRPS22,3,RNA,Matched
45649,MRPS23,1,RNA,Matched
45650,MYPN,3,RNA,Matched
45651,MRPS24,2,RNA,Matched
45652,EFEMP1,4,RNA,Matched
45653,ICA1,5,RNA,Matched
45654,MRPS25,3,RNA,Matched
45655,EFEMP2,4,RNA,Matched
45656,MRPS26,1,RNA,Matched
45657,CNTN1,4,RNA,Matched
45658,MRPS27,4,RNA,Matched
45659,AKAP8L,5,RNA,Matched
45660,CNTN2,6,RNA,Matched
45661,MRPS28,1,RNA,Matched
45662,CNTN3,3,RNA,Matched
45663,hsa-mir-4632,3,miRNA,Matched
45664,CNTN4,2,RNA,Matched
45665,hsa-mir-4633,2,miRNA,Matched
45666,PPP1R32,2,RNA,Matched
45667,CNTN5,4,RNA,Matched
45668,CNTN6,4,RNA,Matched
45669,hsa-mir-4635,1,miRNA,Matched
45670,PPP1R35,2,RNA,Matched
45671,NUF2,4,RNA,Matched
45672,hsa-mir-4637,1,miRNA,Matched
45673,PPP1R36,4,RNA,Matched
45674,OAF,3,RNA,Matched
45675,PPP1R37,5,RNA,Matched
45676,hsa-mir-4639,1,miRNA,Matched
45677,ALG1L,1,RNA,Matched
45678,BIVM-ERCC5,2,RNA,Matched
45679,OR8K1,4,RNA,Matched
45680,AVP,2,RNA,Matched
45681,OR8K3,1,RNA,Matched
45682,NSFL1C,5,RNA,Matched
45683,PDZD11,5,RNA,Matched
45684,CBR1,3,RNA,Matched
45685,FAM115A,5,RNA,Matched
45686,PPP1R3A,2,RNA,Matched
45687,FAM115C,1,RNA,Matched
45688,PPP1R3B,3,RNA,Matched
45689,CBR3,2,RNA,Matched
45690,GDPD1,4,RNA,Matched
45691,A2ML1,1,RNA,Matched
45692,hsa-mir-548h-1,3,miRNA,Matched
45693,PPP1R3C,5,RNA,Matched
45694,CBR4,3,RNA,Matched
45695,GDPD2,5,RNA,Matched
45696,hsa-mir-548h-2,3,miRNA,Matched
45697,PPP1R3D,4,RNA,Matched
45698,OAT,2,RNA,Matched
45699,GDPD3,5,RNA,Matched
45700,hsa-mir-548h-3,2,miRNA,Matched
45701,SECISBP2L,2,RNA,Matched
45702,PPP1R3E,4,RNA,Matched
45703,DLGAP1,4,RNA,Matched
45704,GDPD4,4,RNA,Matched
45705,PPP1R3F,2,RNA,Matched
45706,KIAA0226,2,RNA,Matched
45707,hsa-mir-548h-4,4,miRNA,Matched
45708,MBOAT1,4,RNA,Matched
45709,DLGAP2,5,RNA,Matched
45710,GDPD5,4,RNA,Matched
45711,hsa-mir-548h-5,1,miRNA,Matched
45712,TCF7L1,5,RNA,Matched
45713,PPP1R3G,3,RNA,Matched
45714,MRPS30,6,RNA,Matched
45715,MBOAT2,6,RNA,Matched
45716,DIMT1,4,RNA,Matched
45717,DLGAP3,5,RNA,Matched
45718,TCP11L1,6,RNA,Matched
45719,TCF7L2,3,RNA,Matched
45720,MRPS31,1,RNA,Matched
45721,DLGAP4,4,RNA,Matched
45722,GADD45A,5,RNA,Matched
45723,MBOAT4,1,RNA,Matched
45724,TCP11L2,3,RNA,Matched
45725,DLGAP5,2,RNA,Matched
45726,GADD45B,5,RNA,Matched
45727,MLH1,3,RNA,Matched
45728,MRPS33,4,RNA,Matched
45729,GABARAP,3,RNA,Matched
45730,MSS51,2,RNA,Matched
45731,MRPS34,4,RNA,Matched
45732,MRPS35,4,RNA,Matched
45733,MLH3,4,RNA,Matched
45734,MBOAT7,3,RNA,Matched
45735,MRPS36,4,RNA,Matched
45736,hsa-mir-4640,1,miRNA,Matched
45737,GADD45G,5,RNA,Matched
45738,hsa-mir-4642,1,miRNA,Matched
45739,hsa-mir-4643,2,miRNA,Matched
45740,PPP1R42,6,RNA,Matched
45741,LANCL1,4,RNA,Matched
45742,hsa-mir-4644,4,miRNA,Matched
45743,PCBP1,6,RNA,Matched
45744,LANCL2,4,RNA,Matched
45745,DCLRE1A,2,RNA,Matched
45746,PLCG1,4,RNA,Matched
45747,PCBP2,6,RNA,Matched
45748,DCLRE1B,3,RNA,Matched
45749,PLCG2,2,RNA,Matched
45750,hsa-mir-4646,4,miRNA,Matched
45751,PCBP3,5,RNA,Matched
45752,DCLRE1C,2,RNA,Matched
45753,IGLL1,1,RNA,Matched
45754,hsa-mir-4647,4,miRNA,Matched
45755,PCBP4,6,RNA,Matched
45756,hsa-mir-4649,3,miRNA,Matched
45757,hsa-mir-16-1,4,miRNA,Matched
45758,IGLL5,2,RNA,Matched
45759,hsa-mir-16-2,2,miRNA,Matched
45760,FAM71E1,3,RNA,Matched
45761,GABRD,2,RNA,Matched
45762,CD99_X,1,RNA,Matched
45763,CD99_Y,1,RNA,Matched
45764,GABRE,2,RNA,Matched
45765,ACSF2,1,RNA,Matched
45766,PLP1,4,RNA,Matched
45767,ACSF3,1,RNA,Matched
45768,PLP2,5,RNA,Matched
45769,KIAA0232,6,RNA,Matched
45770,AUTS2,5,RNA,Matched
45771,ADAP1,1,RNA,Matched
45772,MYRF,5,RNA,Matched
45773,ADAP2,2,RNA,Matched
45774,GRHL1,4,RNA,Matched
45775,GRHL2,6,RNA,Matched
45776,GRHL3,4,RNA,Matched
45777,VPS13A,5,RNA,Matched
45778,GABRP,2,RNA,Matched
45779,VPS13B,3,RNA,Matched
45780,NAALADL2,4,RNA,Matched
45781,FADS1,4,RNA,Matched
45782,GABRQ,3,RNA,Matched
45783,FADS2,1,RNA,Matched
45784,VPS13C,4,RNA,Matched
45785,PRKAA1,5,RNA,Matched
45786,ENPP1,4,RNA,Matched
45787,PRKAA2,2,RNA,Matched
45788,VPS13D,5,RNA,Matched
45789,ENPP2,4,RNA,Matched
45790,FADS3,3,RNA,Matched
45791,SPTSSA,5,RNA,Matched
45792,ENPP3,3,RNA,Matched
45793,SPTSSB,4,RNA,Matched
45794,CLCNKB,4,RNA,Matched
45795,ENPP4,2,RNA,Matched
45796,ENPP5,3,RNA,Matched
45797,hsa-mir-4652,1,miRNA,Matched
45798,ENPP6,3,RNA,Matched
45799,hsa-mir-4653,1,miRNA,Matched
45800,EGFR,3,RNA,Matched
45801,ENPP7,4,RNA,Matched
45802,HSD17B1,2,RNA,Matched
45803,hsa-mir-4654,1,miRNA,Matched
45804,FAM177A1,4,RNA,Matched
45805,HSD17B2,1,RNA,Matched
45806,HSD17B3,1,RNA,Matched
45807,PLCH1,3,RNA,Matched
45808,TYRO3,4,RNA,Matched
45809,PLCH2,4,RNA,Matched
45810,HSD17B4,6,RNA,Matched
45811,hsa-mir-4657,4,miRNA,Matched
45812,ARHGAP1,3,RNA,Matched
45813,hsa-mir-4658,2,miRNA,Matched
45814,HSD17B6,3,RNA,Matched
45815,HSD17B7,3,RNA,Matched
45816,SLX4,3,RNA,Matched
45817,RDH10,6,RNA,Matched
45818,AXL,3,RNA,Matched
45819,ARHGAP4,3,RNA,Matched
45820,HSD17B8,1,RNA,Matched
45821,RDH11,5,RNA,Matched
45822,ARHGAP5,4,RNA,Matched
45823,RDH12,3,RNA,Matched
45824,ARHGAP6,4,RNA,Matched
45825,RDH13,2,RNA,Matched
45826,RDH14,2,RNA,Matched
45827,ARHGAP8,3,RNA,Matched
45828,TRIB1,4,RNA,Matched
45829,NADSYN1,4,RNA,Matched
45830,ARHGAP9,1,RNA,Matched
45831,TRIB2,4,RNA,Matched
45832,RDH16,1,RNA,Matched
45833,TRIB3,2,RNA,Matched
45834,FAM117A,5,RNA,Matched
45835,FAM117B,6,RNA,Matched
45836,TELO2,2,RNA,Matched
45837,hsa-mir-550a-1,4,miRNA,Matched
45838,SDR39U1,5,RNA,Matched
45839,SARS2,4,RNA,Matched
45840,KIAA0247,4,RNA,Matched
45841,AVPI1,4,RNA,Matched
45842,hsa-mir-550a-2,4,miRNA,Matched
45843,hsa-mir-550a-3,1,miRNA,Matched
45844,IPMK,5,RNA,Matched
45845,MLIP,4,RNA,Matched
45846,PRKAB1,1,RNA,Matched
45847,SPINK1,2,RNA,Matched
45848,NKAIN1,4,RNA,Matched
45849,SPINK2,2,RNA,Matched
45850,NKAIN2,6,RNA,Matched
45851,MYT1,2,RNA,Matched
45852,hsa-mir-4660,1,miRNA,Matched
45853,NKAIN3,4,RNA,Matched
45854,SPINK4,1,RNA,Matched
45855,hsa-mir-4661,2,miRNA,Matched
45856,SPINK5,2,RNA,Matched
45857,CXCR1,1,RNA,Matched
45858,hsa-mir-4663,3,miRNA,Matched
45859,SPINK6,2,RNA,Matched
45860,hsa-mir-4664,1,miRNA,Matched
45861,TYRP1,3,RNA,Matched
45862,SPINK7,4,RNA,Matched
45863,OCRL,5,RNA,Matched
45864,CXCR2,2,RNA,Matched
45865,hsa-mir-4665,1,miRNA,Matched
45866,SPINK8,3,RNA,Matched
45867,CXCR3,4,RNA,Matched
45868,SPINK9,2,RNA,Matched
45869,CXCR4,3,RNA,Matched
45870,MCHR1,2,RNA,Matched
45871,hsa-mir-4667,4,miRNA,Matched
45872,CXCR5,4,RNA,Matched
45873,OR4D10,1,RNA,Matched
45874,hsa-mir-4668,1,miRNA,Matched
45875,MCHR2,3,RNA,Matched
45876,CXCR6,1,RNA,Matched
45877,CXCR7,1,RNA,Matched
45878,hsa-mir-4669,1,miRNA,Matched
45879,OR4D11,1,RNA,Matched
45880,IL6ST,1,RNA,Matched
45881,KHDC1,4,RNA,Matched
45882,VMAC,1,RNA,Matched
45883,FAM118A,2,RNA,Matched
45884,FAM118B,3,RNA,Matched
45885,SENP1,2,RNA,Matched
45886,SENP2,6,RNA,Matched
45887,TAPT1,5,RNA,Matched
45888,MAGED4B,3,RNA,Matched
45889,SENP5,5,RNA,Matched
45890,SART1,3,RNA,Matched
45891,SENP6,6,RNA,Matched
45892,AIFM1,2,RNA,Matched
45893,SENP7,3,RNA,Matched
45894,SART3,3,RNA,Matched
45895,AIFM2,5,RNA,Matched
45896,CTAGE1,1,RNA,Matched
45897,SENP8,5,RNA,Matched
45898,AIFM3,2,RNA,Matched
45899,CTAGE4,4,RNA,Matched
45900,CTAGE5,2,RNA,Matched
45901,CYP1A1,2,RNA,Matched
45902,CYP1A2,2,RNA,Matched
45903,OXSR1,5,RNA,Matched
45904,hsa-mir-4671,1,miRNA,Matched
45905,SPG11,3,RNA,Matched
45906,CTAGE9,1,RNA,Matched
45907,hsa-mir-4672,2,miRNA,Matched
45908,IPO4,3,RNA,Matched
45909,hsa-mir-4674,1,miRNA,Matched
45910,ETS1,3,RNA,Matched
45911,IPO5,4,RNA,Matched
45912,hsa-mir-4675,1,miRNA,Matched
45913,COPG1,6,RNA,Matched
45914,ETS2,5,RNA,Matched
45915,hsa-mir-4676,1,miRNA,Matched
45916,COPG2,2,RNA,Matched
45917,IPO7,4,RNA,Matched
45918,hsa-mir-4677,4,miRNA,Matched
45919,IPO8,4,RNA,Matched
45920,hsa-mir-4678,1,miRNA,Matched
45921,IPO9,6,RNA,Matched
45922,CRYZL1,5,RNA,Matched
45923,TMEM183A,5,RNA,Matched
45924,PRKACA,5,RNA,Matched
45925,FPGS,6,RNA,Matched
45926,URGCP,5,RNA,Matched
45927,TMEM183B,5,RNA,Matched
45928,PRKACB,5,RNA,Matched
45929,NDOR1,4,RNA,Matched
45930,OR5M10,1,RNA,Matched
45931,PLS1,3,RNA,Matched
45932,CDKN2AIP,3,RNA,Matched
45933,SRXN1,3,RNA,Matched
45934,PRKACG,3,RNA,Matched
45935,GYG1,4,RNA,Matched
45936,GYG2,3,RNA,Matched
45937,SPTY2D1,3,RNA,Matched
45938,PPM1A,6,RNA,Matched
45939,CPA1,1,RNA,Matched
45940,CPA2,1,RNA,Matched
45941,ANKRD20A1,1,RNA,Matched
45942,PPM1B,6,RNA,Matched
45943,ANKRD20A2,1,RNA,Matched
45944,CPA3,4,RNA,Matched
45945,ANKRD20A3,1,RNA,Matched
45946,PTHLH,5,RNA,Matched
45947,PPM1D,3,RNA,Matched
45948,MLKL,4,RNA,Matched
45949,CPA4,3,RNA,Matched
45950,ANKRD20A4,1,RNA,Matched
45951,PPM1E,4,RNA,Matched
45952,CPA5,4,RNA,Matched
45953,PPM1F,4,RNA,Matched
45954,PDGFRA,3,RNA,Matched
45955,CPA6,5,RNA,Matched
45956,UFSP1,3,RNA,Matched
45957,PPM1G,5,RNA,Matched
45958,PDGFRB,4,RNA,Matched
45959,CNTRL,4,RNA,Matched
